Time,Sno,Temperature,Humidity,Ground Radiation Intensity,Radiation Intensity in Upper Atmospher,Power Gen
2/22/19 7:00,1992,-7.926,0.002,150.566,274.358,2554.995
2/22/19 8:00,1993,-4.339,0.002,301.796,463.027,3141.24
2/22/19 9:00,1994,-1.391,0.002,421.761,607.277,3509.348
2/22/19 10:00,1995,0.252,0.002,496.912,697.29,3566.523
2/22/19 11:00,1996,1.026,0.002,516.52,726.975,3422.86
2/22/19 12:00,1997,1.25,0.002,479.331,694.289,3201.827
2/22/19 13:00,1998,1.074,0.002,391.524,601.487,2853.406
2/22/19 14:00,1999,0.449,0.002,273.503,454.918,2113.004
2/22/19 15:00,2000,-0.794,0.002,139.176,264.572,721.347
2/22/19 16:00,2001,-3.466,0.002,24.337,58.505,168.571
2/22/19 17:00,2002,-5.558,0.002,0.001,0.004,0
2/22/19 18:00,2003,-6.45,0.002,0,0,0
2/22/19 19:00,2004,-7.762,0.002,0,0,0
2/22/19 20:00,2005,-8.743,0.002,0,0,0
2/22/19 21:00,2006,-9.677,0.002,0,0,0
2/22/19 22:00,2007,-10.264,0.002,0,0,0
2/22/19 23:00,2008,-10.308,0.002,0,0,0
2/23/19 0:00,2009,-10.148,0.002,0,0,0
2/23/19 1:00,2010,-10.258,0.002,0,0,0
2/23/19 2:00,2011,-10.787,0.002,0,0,0
2/23/19 3:00,2012,-11.626,0.002,0,0,0
2/23/19 4:00,2013,-12.609,0.002,0,0,0
2/23/19 5:00,2014,-13.341,0.002,0.068,0.292,0
2/23/19 6:00,2015,-12.805,0.002,31.939,74.041,1212.398
2/23/19 7:00,2016,-8.277,0.002,162.377,281.181,2893.833
2/23/19 8:00,2017,-4.832,0.002,314.741,469.976,3642.169
2/23/19 9:00,2018,-1.655,0.002,437.332,614.328,3897.361
2/23/19 10:00,2019,0.383,0.002,514.455,704.439,3966.24
2/23/19 11:00,2020,1.589,0.002,536.603,734.108,3872.624
2/23/19 12:00,2021,2.281,0.002,498.824,701.399,3742.367
2/23/19 13:00,2022,2.636,0.002,406.497,608.543,3413.142
2/23/19 14:00,2023,2.532,0.003,275.501,461.867,2775.423
2/23/19 15:00,2024,1.504,0.003,131.405,271.387,1628.61
2/23/19 16:00,2025,-0.458,0.003,20.417,63.232,201.733
2/23/19 17:00,2026,-1.186,0.002,0.002,0.011,0
2/23/19 18:00,2027,-0.81,0.002,0,0,0
2/23/19 19:00,2028,-0.444,0.002,0,0,0
2/23/19 20:00,2029,-0.306,0.002,0,0,0
2/23/19 21:00,2030,-0.558,0.002,0,0,0
2/23/19 22:00,2031,-1.429,0.002,0,0,0
2/23/19 23:00,2032,-2.684,0.002,0,0,0
2/24/19 0:00,2033,-4.03,0.002,0,0,0
2/24/19 1:00,2034,-5.323,0.002,0,0,0
2/24/19 2:00,2035,-6.229,0.002,0,0,0
2/24/19 3:00,2036,-6.552,0.002,0,0,0
2/24/19 4:00,2037,-6.86,0.002,0,0,0
2/24/19 5:00,2038,-7.33,0.002,0.098,0.428,0
2/24/19 6:00,2039,-7.525,0.002,33.757,79.036,979.311
2/24/19 7:00,2040,-6.099,0.002,160.574,288.025,2574.038
2/24/19 8:00,2041,-4.219,0.002,308.048,476.951,3448.746
2/24/19 9:00,2042,-2.683,0.002,424.198,621.402,3845.464
2/24/19 10:00,2043,-1.816,0.002,485.179,711.556,3823.65
2/24/19 11:00,2044,-1.497,0.002,483.185,741.261,3482.314
2/24/19 12:00,2045,-1.53,0.002,439.909,708.54,2972.061
2/24/19 13:00,2046,-1.786,0.002,363.375,615.62,2592.056
2/24/19 14:00,2047,-2.369,0.002,257.124,468.845,1813.176
2/24/19 15:00,2048,-3.228,0.002,133.047,278.236,1208.586
2/24/19 16:00,2049,-4.63,0.002,26.06,68.166,168.581
2/24/19 17:00,2050,-6.048,0.002,0.006,0.027,0
2/24/19 18:00,2051,-7.136,0.002,0,0,0
2/24/19 19:00,2052,-8.092,0.002,0,0,0
2/24/19 20:00,2053,-8.585,0.002,0,0,0
2/24/19 21:00,2054,-8.843,0.002,0,0,0
2/24/19 22:00,2055,-9.117,0.002,0,0,0
2/24/19 23:00,2056,-9.507,0.002,0,0,0
2/25/19 0:00,2057,-10.279,0.002,0,0,0
2/25/19 1:00,2058,-11.176,0.002,0,0,0
2/25/19 2:00,2059,-11.746,0.001,0,0,0
2/25/19 3:00,2060,-12.239,0.001,0,0,0
2/25/19 4:00,2061,-12.763,0.001,0,0,0
2/25/19 5:00,2062,-12.888,0.001,0.123,0.604,0
2/25/19 6:00,2063,-12.26,0.001,36.847,84.212,886.351
2/25/19 7:00,2064,-9.682,0.001,171.018,294.907,2393.962
2/25/19 8:00,2065,-6.859,0.001,322.941,483.955,3813.074
2/25/19 9:00,2066,-4.572,0.001,439.645,628.494,4135.081
2/25/19 10:00,2067,-3.286,0.001,510.242,718.701,4202.261
2/25/19 11:00,2068,-2.504,0.001,523.615,748.419,4049.326
2/25/19 12:00,2069,-2.237,0.002,479.65,715.681,3591.628
2/25/19 13:00,2070,-2.427,0.002,387.692,622.708,2794.908
2/25/19 14:00,2071,-2.996,0.002,260.433,475.839,1595.121
2/25/19 15:00,2072,-3.79,0.002,126.205,285.12,524.504
2/25/19 16:00,2073,-5.504,0.002,23.459,73.304,71.836
2/25/19 17:00,2074,-7.009,0.002,0.01,0.055,0
2/25/19 18:00,2075,-7.371,0.002,0,0,0
2/25/19 19:00,2076,-7.548,0.002,0,0,0
2/25/19 20:00,2077,-7.72,0.002,0,0,0
2/25/19 21:00,2078,-7.931,0.002,0,0,0
2/25/19 22:00,2079,-8.341,0.002,0,0,0
2/25/19 23:00,2080,-9.478,0.002,0,0,0
2/26/19 0:00,2081,-10.703,0.002,0,0,0
2/26/19 1:00,2082,-11.581,0.001,0,0,0
2/26/19 2:00,2083,-12.158,0.001,0,0,0
2/26/19 3:00,2084,-12.793,0.001,0,0,0
2/26/19 4:00,2085,-13.36,0.001,0,0,0
2/26/19 5:00,2086,-13.967,0.001,0.188,0.825,0
2/26/19 6:00,2087,-13.564,0.001,40.305,89.557,2041.108
2/26/19 7:00,2088,-10.526,0.001,182.213,301.805,3523.582
2/26/19 8:00,2089,-7.341,0.001,345.238,490.966,4181.1
2/26/19 9:00,2090,-5.071,0.001,474.323,635.599,4335.634
2/26/19 10:00,2091,-3.774,0.001,555.386,725.848,4368.006
2/26/19 11:00,2092,-2.988,0.001,585.033,755.603,4269.744
2/26/19 12:00,2093,-2.62,0.001,556.259,722.837,4170.208
2/26/19 13:00,2094,-2.62,0.002,472.59,629.799,3901.168
2/26/19 14:00,2095,-3.057,0.002,341.661,482.846,3395.987
2/26/19 15:00,2096,-4.057,0.002,181.912,292.019,2374.266
2/26/19 16:00,2097,-7.072,0.002,36.778,78.639,592.042
2/26/19 17:00,2098,-9.748,0.002,0.024,0.104,0
2/26/19 18:00,2099,-10.569,0.002,0,0,0
2/26/19 19:00,2100,-11.135,0.001,0,0,0
2/26/19 20:00,2101,-11.507,0.001,0,0,0
2/26/19 21:00,2102,-11.73,0.001,0,0,0
2/26/19 22:00,2103,-11.903,0.001,0,0,0
2/26/19 23:00,2104,-12.087,0.001,0,0,0
2/27/19 0:00,2105,-12.235,0.001,0,0,0
2/27/19 1:00,2106,-12.262,0.001,0,0,0
2/27/19 2:00,2107,-12.344,0.001,0,0,0
2/27/19 3:00,2108,-12.542,0.001,0,0,0
2/27/19 4:00,2109,-12.749,0.001,0,0,0
2/27/19 5:00,2110,-12.91,0.001,0.28,1.098,0
2/27/19 6:00,2111,-12.181,0.001,44.307,95.071,1250.063
2/27/19 7:00,2112,-9.161,0.001,182.55,308.733,2608.725
2/27/19 8:00,2113,-5.973,0.002,332.674,497.996,3298.166
2/27/19 9:00,2114,-2.856,0.002,450.773,642.699,3702.119
2/27/19 10:00,2115,-1.028,0.002,521.512,733.007,3817.192
2/27/19 11:00,2116,-0.045,0.002,529.886,762.777,3571.503
2/27/19 12:00,2117,0.452,0.002,491.411,729.982,3339.341
2/27/19 13:00,2118,0.567,0.002,402.739,636.907,2906.98
2/27/19 14:00,2119,0.147,0.002,278.081,489.87,2046.676
2/27/19 15:00,2120,-1.127,0.002,140.636,298.943,888.218
2/27/19 16:00,2121,-4.349,0.002,28.87,84.163,123.234
2/27/19 17:00,2122,-6.468,0.002,0.041,0.181,0
2/27/19 18:00,2123,-7.329,0.002,0,0,0
2/27/19 19:00,2124,-8.043,0.002,0,0,0
2/27/19 20:00,2125,-8.47,0.002,0,0,0
2/27/19 21:00,2126,-8.508,0.002,0,0,0
2/27/19 22:00,2127,-8.643,0.002,0,0,0
2/27/19 23:00,2128,-9.262,0.002,0,0,0
2/28/19 0:00,2129,-9.795,0.002,0,0,0
2/28/19 1:00,2130,-10.002,0.002,0,0,0
2/28/19 2:00,2131,-10.226,0.002,0,0,0
2/28/19 3:00,2132,-9.995,0.002,0,0,0
2/28/19 4:00,2133,-9.674,0.002,0,0,0
2/28/19 5:00,2134,-9.545,0.002,0.27,1.429,0
2/28/19 6:00,2135,-8.868,0.002,30.132,100.744,237.758
2/28/19 7:00,2136,-6.931,0.002,132.158,315.675,635.145
2/28/19 8:00,2137,-4.786,0.002,276.152,505.039,1796.369
2/28/19 9:00,2138,-2.294,0.002,406.381,649.814,2706.606
2/28/19 10:00,2139,-0.477,0.002,496.933,740.17,3228.772
2/28/19 11:00,2140,0.777,0.002,520.313,769.951,3338.068
2/28/19 12:00,2141,1.558,0.002,485.547,737.147,3165.755
2/28/19 13:00,2142,1.636,0.002,401.858,644.007,2689.124
2/28/19 14:00,2143,1.077,0.002,283.923,496.908,1514.455
2/28/19 15:00,2144,0.053,0.003,149.533,305.893,561.037
2/28/19 16:00,2145,-1.952,0.002,33.991,89.866,70.102
2/28/19 17:00,2146,-3.563,0.002,0.068,0.297,0
2/28/19 18:00,2147,-4.527,0.002,0,0,0
2/28/19 19:00,2148,-6.013,0.002,0,0,0
2/28/19 20:00,2149,-7.254,0.002,0,0,0
2/28/19 21:00,2150,-7.95,0.002,0,0,0
2/28/19 22:00,2151,-8.094,0.002,0,0,0
2/28/19 23:00,2152,-7.993,0.002,0,0,0
